Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Armenia,ARM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Aruba,ABW,"Population, total",SP.POP.TOTL,106277
Aruba,ABW,"Population ages 80 and above, male",SP.POP.80UP.MA,854
Aruba,ABW,"Population ages 80 and above, female",SP.POP.80UP.FE,1736
Aruba,ABW,"Population ages 75-79, male",SP.POP.7579.MA,1295
Aruba,ABW,"Population ages 75-79, female",SP.POP.7579.FE,1848
Aruba,ABW,"Population ages 70-74, male",SP.POP.7074.MA,2305
Aruba,ABW,"Population ages 70-74, female",SP.POP.7074.FE,2849
Aruba,ABW,"Population ages 65-69, male",SP.POP.6569.MA,3110
Aruba,ABW,"Population ages 65-69, female",SP.POP.6569.FE,3916
Aruba,ABW,"Population ages 60-64, male",SP.POP.6064.MA,3803
Aruba,ABW,"Population ages 60-64, female",SP.POP.6064.FE,4565
Aruba,ABW,"Population ages 55-59, male",SP.POP.5559.MA,3927
Aruba,ABW,"Population ages 55-59, female",SP.POP.5559.FE,4632
Aruba,ABW,"Population ages 50-54, male",SP.POP.5054.MA,3578
Aruba,ABW,"Population ages 50-54, female",SP.POP.5054.FE,4302
Aruba,ABW,"Population ages 45-49, male",SP.POP.4549.MA,3283
Aruba,ABW,"Population ages 45-49, female",SP.POP.4549.FE,4061
Aruba,ABW,"Population ages 40-44, male",SP.POP.4044.MA,3145
Aruba,ABW,"Population ages 40-44, female",SP.POP.4044.FE,3836
Aruba,ABW,"Population ages 35-39, male",SP.POP.3539.MA,3253
Aruba,ABW,"Population ages 35-39, female",SP.POP.3539.FE,3587
Aruba,ABW,"Age dependency ratio, old",SP.POP.DPND.OL,24.9968603921021
Aruba,ABW,Age dependency ratio (% of working-age population),SP.POP.DPND,48.296937138073
Aruba,ABW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Aruba,ABW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Aruba,ABW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Aruba,ABW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Aruba,ABW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Aruba,ABW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Australia,AUS,"Population, total",SP.POP.TOTL,26256970
Australia,AUS,"Population ages 80 and above, male",SP.POP.80UP.MA,500474
Australia,AUS,"Population ages 80 and above, female",SP.POP.80UP.FE,658415
Australia,AUS,"Population ages 75-79, male",SP.POP.7579.MA,441376
Australia,AUS,"Population ages 75-79, female",SP.POP.7579.FE,475567
Australia,AUS,"Population ages 70-74, male",SP.POP.7074.MA,549694
Australia,AUS,"Population ages 70-74, female",SP.POP.7074.FE,588849
Australia,AUS,"Population ages 65-69, male",SP.POP.6569.MA,633222
Australia,AUS,"Population ages 65-69, female",SP.POP.6569.FE,677674
Australia,AUS,"Population ages 60-64, male",SP.POP.6064.MA,728250
Australia,AUS,"Population ages 60-64, female",SP.POP.6064.FE,764033
Australia,AUS,"Population ages 55-59, male",SP.POP.5559.MA,740311
Australia,AUS,"Population ages 55-59, female",SP.POP.5559.FE,773237
Australia,AUS,"Population ages 50-54, male",SP.POP.5054.MA,813990
Australia,AUS,"Population ages 50-54, female",SP.POP.5054.FE,847703
Australia,AUS,"Population ages 45-49, male",SP.POP.4549.MA,800911
Australia,AUS,"Population ages 45-49, female",SP.POP.4549.FE,809960
Australia,AUS,"Population ages 40-44, male",SP.POP.4044.MA,875440
Australia,AUS,"Population ages 40-44, female",SP.POP.4044.FE,883752
Australia,AUS,"Population ages 35-39, male",SP.POP.3539.MA,953566
Australia,AUS,"Population ages 35-39, female",SP.POP.3539.FE,975660
Australia,AUS,"Age dependency ratio, old",SP.POP.DPND.OL,26.6023674512808
Australia,AUS,Age dependency ratio (% of working-age population),SP.POP.DPND,54.3548583272151
Australia,AUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Australia,AUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Australia,AUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Australia,AUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Austria,AUT,"Population, total",SP.POP.TOTL,9055536
Austria,AUT,"Population ages 80 and above, male",SP.POP.80UP.MA,213630
Austria,AUT,"Population ages 80 and above, female",SP.POP.80UP.FE,338874
Austria,AUT,"Population ages 75-79, male",SP.POP.7579.MA,152390
Austria,AUT,"Population ages 75-79, female",SP.POP.7579.FE,192580
Austria,AUT,"Population ages 70-74, male",SP.POP.7074.MA,192867
Austria,AUT,"Population ages 70-74, female",SP.POP.7074.FE,225463
Austria,AUT,"Population ages 65-69, male",SP.POP.6569.MA,245475
Austria,AUT,"Population ages 65-69, female",SP.POP.6569.FE,268842
Austria,AUT,"Population ages 60-64, male",SP.POP.6064.MA,318489
Austria,AUT,"Population ages 60-64, female",SP.POP.6064.FE,326756
Austria,AUT,"Population ages 55-59, male",SP.POP.5559.MA,356793
Austria,AUT,"Population ages 55-59, female",SP.POP.5559.FE,357173
Austria,AUT,"Population ages 50-54, male",SP.POP.5054.MA,327836
Austria,AUT,"Population ages 50-54, female",SP.POP.5054.FE,332708
Austria,AUT,"Population ages 45-49, male",SP.POP.4549.MA,288477
Austria,AUT,"Population ages 45-49, female",SP.POP.4549.FE,290557
Austria,AUT,"Population ages 40-44, male",SP.POP.4044.MA,305845
Austria,AUT,"Population ages 40-44, female",SP.POP.4044.FE,301571
Austria,AUT,"Population ages 35-39, male",SP.POP.3539.MA,313585
Austria,AUT,"Population ages 35-39, female",SP.POP.3539.FE,304837
Austria,AUT,"Age dependency ratio, old",SP.POP.DPND.OL,30.8911525148968
Austria,AUT,Age dependency ratio (% of working-age population),SP.POP.DPND,52.851064864093
Austria,AUT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Austria,AUT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Austria,AUT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Austria,AUT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Austria,AUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Austria,AUT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,10195755
Azerbaijan,AZE,"Population ages 80 and above, male",SP.POP.80UP.MA,34843
Azerbaijan,AZE,"Population ages 80 and above, female",SP.POP.80UP.FE,73372
Azerbaijan,AZE,"Population ages 75-79, male",SP.POP.7579.MA,33035
Azerbaijan,AZE,"Population ages 75-79, female",SP.POP.7579.FE,54752
Azerbaijan,AZE,"Population ages 70-74, male",SP.POP.7074.MA,85728
Azerbaijan,AZE,"Population ages 70-74, female",SP.POP.7074.FE,122783
Azerbaijan,AZE,"Population ages 65-69, male",SP.POP.6569.MA,162387
Azerbaijan,AZE,"Population ages 65-69, female",SP.POP.6569.FE,209540
Azerbaijan,AZE,"Population ages 60-64, male",SP.POP.6064.MA,253200
Azerbaijan,AZE,"Population ages 60-64, female",SP.POP.6064.FE,306994
Azerbaijan,AZE,"Population ages 55-59, male",SP.POP.5559.MA,276536
Azerbaijan,AZE,"Population ages 55-59, female",SP.POP.5559.FE,330654
Azerbaijan,AZE,"Population ages 50-54, male",SP.POP.5054.MA,280975
Azerbaijan,AZE,"Population ages 50-54, female",SP.POP.5054.FE,322779
Azerbaijan,AZE,"Population ages 45-49, male",SP.POP.4549.MA,298047
Azerbaijan,AZE,"Population ages 45-49, female",SP.POP.4549.FE,322797
Azerbaijan,AZE,"Population ages 40-44, male",SP.POP.4044.MA,367646
Azerbaijan,AZE,"Population ages 40-44, female",SP.POP.4044.FE,385413
Azerbaijan,AZE,"Population ages 35-39, male",SP.POP.3539.MA,432100
Azerbaijan,AZE,"Population ages 35-39, female",SP.POP.3539.FE,457026
Azerbaijan,AZE,"Age dependency ratio, old",SP.POP.DPND.OL,10.9631578367715
Azerbaijan,AZE,Age dependency ratio (% of working-age population),SP.POP.DPND,43.9617630854306
Azerbaijan,AZE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Azerbaijan,AZE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Azerbaijan,AZE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Azerbaijan,AZE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Azerbaijan,AZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Azerbaijan,AZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,412623
"Bahamas, The",BHS,"Population ages 80 and above, male",SP.POP.80UP.MA,2601
"Bahamas, The",BHS,"Population ages 80 and above, female",SP.POP.80UP.FE,4608
"Bahamas, The",BHS,"Population ages 75-79, male",SP.POP.7579.MA,2735
"Bahamas, The",BHS,"Population ages 75-79, female",SP.POP.7579.FE,3815
"Bahamas, The",BHS,"Population ages 70-74, male",SP.POP.7074.MA,4139
"Bahamas, The",BHS,"Population ages 70-74, female",SP.POP.7074.FE,5442
"Bahamas, The",BHS,"Population ages 65-69, male",SP.POP.6569.MA,6628
"Bahamas, The",BHS,"Population ages 65-69, female",SP.POP.6569.FE,8342
"Bahamas, The",BHS,"Population ages 60-64, male",SP.POP.6064.MA,9799
"Bahamas, The",BHS,"Population ages 60-64, female",SP.POP.6064.FE,11743
"Bahamas, The",BHS,"Population ages 55-59, male",SP.POP.5559.MA,11856
"Bahamas, The",BHS,"Population ages 55-59, female",SP.POP.5559.FE,13460
"Bahamas, The",BHS,"Population ages 50-54, male",SP.POP.5054.MA,13316
"Bahamas, The",BHS,"Population ages 50-54, female",SP.POP.5054.FE,15233
"Bahamas, The",BHS,"Population ages 45-49, male",SP.POP.4549.MA,13628
"Bahamas, The",BHS,"Population ages 45-49, female",SP.POP.4549.FE,15316
"Bahamas, The",BHS,"Population ages 40-44, male",SP.POP.4044.MA,13700
"Bahamas, The",BHS,"Population ages 40-44, female",SP.POP.4044.FE,15481
"Bahamas, The",BHS,"Population ages 35-39, male",SP.POP.3539.MA,13925
"Bahamas, The",BHS,"Population ages 35-39, female",SP.POP.3539.FE,15458
"Bahamas, The",BHS,"Age dependency ratio, old",SP.POP.DPND.OL,12.8539983357045
"Bahamas, The",BHS,Age dependency ratio (% of working-age population),SP.POP.DPND,38.4529433871098
"Bahamas, The",BHS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
"Bahamas, The",BHS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
"Bahamas, The",BHS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Bahamas, The",BHS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Bahamas, The",BHS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Bahamas, The",BHS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,1485509
Bahrain,BHR,"Population ages 80 and above, male",SP.POP.80UP.MA,3344
Bahrain,BHR,"Population ages 80 and above, female",SP.POP.80UP.FE,4054
Bahrain,BHR,"Population ages 75-79, male",SP.POP.7579.MA,3830
Bahrain,BHR,"Population ages 75-79, female",SP.POP.7579.FE,3829
Bahrain,BHR,"Population ages 70-74, male",SP.POP.7074.MA,8757
Bahrain,BHR,"Population ages 70-74, female",SP.POP.7074.FE,6929
Bahrain,BHR,"Population ages 65-69, male",SP.POP.6569.MA,16253
Bahrain,BHR,"Population ages 65-69, female",SP.POP.6569.FE,12838
Bahrain,BHR,"Population ages 60-64, male",SP.POP.6064.MA,28348
Bahrain,BHR,"Population ages 60-64, female",SP.POP.6064.FE,19975
Bahrain,BHR,"Population ages 55-59, male",SP.POP.5559.MA,40378
Bahrain,BHR,"Population ages 55-59, female",SP.POP.5559.FE,25875
Bahrain,BHR,"Population ages 50-54, male",SP.POP.5054.MA,58438
Bahrain,BHR,"Population ages 50-54, female",SP.POP.5054.FE,29478
Bahrain,BHR,"Population ages 45-49, male",SP.POP.4549.MA,78572
Bahrain,BHR,"Population ages 45-49, female",SP.POP.4549.FE,38536
Bahrain,BHR,"Population ages 40-44, male",SP.POP.4044.MA,108415
Bahrain,BHR,"Population ages 40-44, female",SP.POP.4044.FE,47278
Bahrain,BHR,"Population ages 35-39, male",SP.POP.3539.MA,137675
Bahrain,BHR,"Population ages 35-39, female",SP.POP.3539.FE,54423
Bahrain,BHR,"Age dependency ratio, old",SP.POP.DPND.OL,5.29356860698124
Bahrain,BHR,Age dependency ratio (% of working-age population),SP.POP.DPND,31.4243374634505
Bahrain,BHR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Bahrain,BHR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Bahrain,BHR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Bahrain,BHR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Bahrain,BHR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Bahrain,BHR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,172954319
Bangladesh,BGD,"Population ages 80 and above, male",SP.POP.80UP.MA,700954
Bangladesh,BGD,"Population ages 80 and above, female",SP.POP.80UP.FE,896189
Bangladesh,BGD,"Population ages 75-79, male",SP.POP.7579.MA,865594
Bangladesh,BGD,"Population ages 75-79, female",SP.POP.7579.FE,953274
Bangladesh,BGD,"Population ages 70-74, male",SP.POP.7074.MA,1403746
Bangladesh,BGD,"Population ages 70-74, female",SP.POP.7074.FE,1536428
Bangladesh,BGD,"Population ages 65-69, male",SP.POP.6569.MA,2129471
Bangladesh,BGD,"Population ages 65-69, female",SP.POP.6569.FE,2351591
Bangladesh,BGD,"Population ages 60-64, male",SP.POP.6064.MA,2711134
Bangladesh,BGD,"Population ages 60-64, female",SP.POP.6064.FE,2932781
Bangladesh,BGD,"Population ages 55-59, male",SP.POP.5559.MA,3391259
Bangladesh,BGD,"Population ages 55-59, female",SP.POP.5559.FE,3520438
Bangladesh,BGD,"Population ages 50-54, male",SP.POP.5054.MA,4132416
Bangladesh,BGD,"Population ages 50-54, female",SP.POP.5054.FE,4527392
Bangladesh,BGD,"Population ages 45-49, male",SP.POP.4549.MA,4693155
Bangladesh,BGD,"Population ages 45-49, female",SP.POP.4549.FE,5293655
Bangladesh,BGD,"Population ages 40-44, male",SP.POP.4044.MA,5495054
Bangladesh,BGD,"Population ages 40-44, female",SP.POP.4044.FE,6085901
Bangladesh,BGD,"Population ages 35-39, male",SP.POP.3539.MA,6299353
Bangladesh,BGD,"Population ages 35-39, female",SP.POP.3539.FE,6639831
Bangladesh,BGD,"Age dependency ratio, old",SP.POP.DPND.OL,9.18687864780083
Bangladesh,BGD,Age dependency ratio (% of working-age population),SP.POP.DPND,46.6156937164694
Bangladesh,BGD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Bangladesh,BGD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Bangladesh,BGD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Bangladesh,BGD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Bangladesh,BGD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Bangladesh,BGD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Barbados,BRB,"Population, total",SP.POP.TOTL,281995
Barbados,BRB,"Population ages 80 and above, male",SP.POP.80UP.MA,3336
Barbados,BRB,"Population ages 80 and above, female",SP.POP.80UP.FE,5368
Barbados,BRB,"Population ages 75-79, male",SP.POP.7579.MA,3924
Barbados,BRB,"Population ages 75-79, female",SP.POP.7579.FE,5244
Barbados,BRB,"Population ages 70-74, male",SP.POP.7074.MA,5588
Barbados,BRB,"Population ages 70-74, female",SP.POP.7074.FE,7102
Barbados,BRB,"Population ages 65-69, male",SP.POP.6569.MA,7639
Barbados,BRB,"Population ages 65-69, female",SP.POP.6569.FE,9214
Barbados,BRB,"Population ages 60-64, male",SP.POP.6064.MA,8832
Barbados,BRB,"Population ages 60-64, female",SP.POP.6064.FE,10454
Barbados,BRB,"Population ages 55-59, male",SP.POP.5559.MA,9049
Barbados,BRB,"Population ages 55-59, female",SP.POP.5559.FE,10429
Barbados,BRB,"Population ages 50-54, male",SP.POP.5054.MA,9311
Barbados,BRB,"Population ages 50-54, female",SP.POP.5054.FE,10241
Barbados,BRB,"Population ages 45-49, male",SP.POP.4549.MA,8956
Barbados,BRB,"Population ages 45-49, female",SP.POP.4549.FE,9823
Barbados,BRB,"Population ages 40-44, male",SP.POP.4044.MA,8905
Barbados,BRB,"Population ages 40-44, female",SP.POP.4044.FE,9664
Barbados,BRB,"Population ages 35-39, male",SP.POP.3539.MA,9010
Barbados,BRB,"Population ages 35-39, female",SP.POP.3539.FE,9387
Barbados,BRB,"Age dependency ratio, old",SP.POP.DPND.OL,25.2606511350378
Barbados,BRB,Age dependency ratio (% of working-age population),SP.POP.DPND,50.2341464973922
Barbados,BRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Barbados,BRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Barbados,BRB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Barbados,BRB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Barbados,BRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Barbados,BRB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Belarus,BLR,"Population, total",SP.POP.TOTL,9187054
Belarus,BLR,"Population ages 80 and above, male",SP.POP.80UP.MA,74635
Belarus,BLR,"Population ages 80 and above, female",SP.POP.80UP.FE,263852
Belarus,BLR,"Population ages 75-79, male",SP.POP.7579.MA,77213
Belarus,BLR,"Population ages 75-79, female",SP.POP.7579.FE,170238
Belarus,BLR,"Population ages 70-74, male",SP.POP.7074.MA,158589
Belarus,BLR,"Population ages 70-74, female",SP.POP.7074.FE,281669
Belarus,BLR,"Population ages 65-69, male",SP.POP.6569.MA,241424
Belarus,BLR,"Population ages 65-69, female",SP.POP.6569.FE,354454
Belarus,BLR,"Population ages 60-64, male",SP.POP.6064.MA,294028
Belarus,BLR,"Population ages 60-64, female",SP.POP.6064.FE,374077
Belarus,BLR,"Population ages 55-59, male",SP.POP.5559.MA,267267
Belarus,BLR,"Population ages 55-59, female",SP.POP.5559.FE,318854
Belarus,BLR,"Population ages 50-54, male",SP.POP.5054.MA,285725
Belarus,BLR,"Population ages 50-54, female",SP.POP.5054.FE,327469
Belarus,BLR,"Population ages 45-49, male",SP.POP.4549.MA,308062
Belarus,BLR,"Population ages 45-49, female",SP.POP.4549.FE,336383
Belarus,BLR,"Population ages 40-44, male",SP.POP.4044.MA,350079
Belarus,BLR,"Population ages 40-44, female",SP.POP.4044.FE,373750
Belarus,BLR,"Population ages 35-39, male",SP.POP.3539.MA,377714
Belarus,BLR,"Population ages 35-39, female",SP.POP.3539.FE,397688
Belarus,BLR,"Age dependency ratio, old",SP.POP.DPND.OL,26.8697965956428
Belarus,BLR,Age dependency ratio (% of working-age population),SP.POP.DPND,52.1843468874947
Belarus,BLR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Belarus,BLR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Belarus,BLR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Belarus,BLR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Belarus,BLR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Belarus,BLR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Belgium,BEL,"Population, total",SP.POP.TOTL,11714453
Belgium,BEL,"Population ages 80 and above, male",SP.POP.80UP.MA,248499
Belgium,BEL,"Population ages 80 and above, female",SP.POP.80UP.FE,405348
Belgium,BEL,"Population ages 75-79, male",SP.POP.7579.MA,209716
Belgium,BEL,"Population ages 75-79, female",SP.POP.7579.FE,252444
Belgium,BEL,"Population ages 70-74, male",SP.POP.7074.MA,269629
Belgium,BEL,"Population ages 70-74, female",SP.POP.7074.FE,299122
Belgium,BEL,"Population ages 65-69, male",SP.POP.6569.MA,324768
Belgium,BEL,"Population ages 65-69, female",SP.POP.6569.FE,344215
Belgium,BEL,"Population ages 60-64, male",SP.POP.6064.MA,379557
Belgium,BEL,"Population ages 60-64, female",SP.POP.6064.FE,385412
Belgium,BEL,"Population ages 55-59, male",SP.POP.5559.MA,401864
Belgium,BEL,"Population ages 55-59, female",SP.POP.5559.FE,395539
Belgium,BEL,"Population ages 50-54, male",SP.POP.5054.MA,395330
Belgium,BEL,"Population ages 50-54, female",SP.POP.5054.FE,386593
Belgium,BEL,"Population ages 45-49, male",SP.POP.4549.MA,372665
